hotel_id,reco_hotel_id,rank
260908,914713,4
260908,629404,5
260908,5275717,6
260908,802510,7
260908,543760,8
260908,2093884,9
260908,5293474,10
261448,2102245,1
261448,1082869,2
261448,2102551,3
261448,1829635,4
261448,4763374,5
261448,2102263,6
261448,4796314,7
261448,5282359,8
261448,2102254,9
261448,2102398,10
261493,175399,1
261493,3733999,2
261493,6666298,3
261493,5262928,4
261493,4761619,5
261493,4764292,6
261493,4762618,7
261493,4762753,8
261493,6738874,9
261493,6784441,10
262204,4758865,1
262204,642841,2
262204,3153607,3
262204,6761779,4
262204,6778762,5
262204,5781571,6
262204,1578481,7
262204,303649,8
262204,153565,9
262204,473578,10
262456,401677,1
262456,6734140,2
262456,6732583,3
262456,3859414,4
262456,6725869,5
262456,10657033,6
262456,6659908,7
262456,5276518,8
262456,3855292,9
262456,6722260,10
262537,6085969,1
262537,6700336,2
262537,5140069,3
262537,6763246,4
262537,6699265,5
262537,1506742,6
262537,6666172,7
262537,6699274,8
262537,6754975,9
262537,4881337,10
262627,3733099,1
262627,1502998,2
262627,3751144,3
262627,5797051,4
262627,6756397,5
262627,3864940,6
262627,5229934,7
262627,6688051,8
262627,3697018,9
262627,5228602,10
262654,5279974,1
262654,5279821,2
262654,6704737,3
262654,5312149,4
262654,6656479,5
262654,4760440,6
262654,6782893,7
262654,5280271,8
262654,6711379,9
262654,1985371,10
262771,1639555,1
262771,1333060,2
262771,4767424,3
262771,6733429,4
262771,566116,5
262771,5304580,6
262771,1736782,7
262771,2102587,8
262771,5267284,9
262771,3862843,10
263464,3863383,1
263464,1714453,2
263464,5323867,3
263464,6757567,4
263464,1694221,5
263464,252781,6
263464,2907421,7
263464,720358,8
263464,3881086,9
263464,5260570,10
271987,2894623,1
271987,5131609,2
271987,3865174,3
271987,5295211,4
271987,3865012,5
271987,5295382,6
271987,5130376,7
271987,3745690,8
271987,6712567,9
271987,6744139,10
303649,4758865,1
303649,642841,2
303649,3153607,3
303649,6761779,4
303649,6778762,5
303649,5781571,6
303649,1869208,7
303649,1578481,8
303649,153565,9
303649,473578,10
303694,5227783,1
303694,606571,2
303694,612691,3
303694,600280,4
303694,1033234,5
303694,563542,6
303694,6764119,7
303694,5228080,8
303694,6781840,9
303694,597679,10
304441,3733099,1
304441,1502998,2
304441,3751144,3
304441,5797051,4
304441,6756397,5
304441,3864940,6
304441,5229934,7
304441,6688051,8
304441,3697018,9
304441,5228602,10
304558,6719704,1
304558,3478165,2
304558,1619377,3
304558,395683,4
304558,3695218,5
304558,5226829,6
304558,5285518,7
304558,5225830,8
304558,4764625,9
304558,6665317,10
304936,52927,1
304936,3879709,2
304936,6701515,3
304936,626218,4
304936,1520080,5
304936,404215,6
304936,6749197,7
304936,379879,8
304936,1779316,9
304936,5267590,10
305647,6728587,1
305647,5260768,2
305647,492649,3
305647,5262712,4
305647,5260291,5
305647,492703,6
305647,5270740,7
305647,2098933,8
305647,2098987,9
305647,6742141,10
308617,5227783,1
308617,606571,2
308617,612691,3
308617,600280,4
308617,1033234,5
308617,563542,6
308617,6764119,7
308617,5228080,8
308617,6781840,9
308617,597679,10
310183,4768738,1
310183,725947,2
310183,155743,3
310183,423475,4
310183,156067,5
310183,4768180,6
310183,6777331,7
310183,6725896,8
310183,440062,9
310183,465010,10
310615,6703342,1
310615,3862447,2
310615,5285689,3
310615,4759540,4
310615,2100400,5
310615,3850747,6
310615,6726499,7
310615,3862348,8
310615,3859909,9
310615,4757731,10
310642,6703342,1
310642,3862447,2
310642,5285689,3
310642,4759540,4
310642,2100400,5
310642,3850747,6
310642,6726499,7
310642,3862348,8
310642,3859909,9
310642,4757731,10
310714,203929,1
310714,2916079,2
310714,6682435,3
310714,389257,4
310714,1546288,5
310714,6767926,6
310714,5324875,7
310714,502288,8
310714,401371,9
310714,3852799,10
340567,3758605,1
340567,5261119,2
340567,5317099,3
340567,4767523,4
340567,5292277,5
340567,10650382,6
340567,3872707,7
340567,2106232,8
340567,6720370,9
340567,5305849,10
379879,52927,1
379879,3879709,2
379879,6701515,3
379879,626218,4
379879,1520080,5
379879,304936,6
379879,404215,7
379879,6749197,8
379879,1779316,9
379879,5267590,10
381130,6721333,1
381130,1436164,2
381130,2100589,3
381130,6719605,4
381130,2100697,5
381130,4842799,6
381130,6772372,7
381130,1467142,8
381130,2100634,9
381130,1290472,10
383182,5304076,1
383182,1548277,2
383182,3849982,3
383182,3850054,4
383182,1579273,5
383182,1271590,6
383182,1593187,7
383182,6771472,8
383182,3829606,9
383182,3850243,10
385243,5304238,1
385243,4930234,2
385243,4763428,3
385243,4756066,4
385243,1463479,5
385243,6713566,6
385243,1953394,7
385243,6675190,8
385243,98719,9
385243,2786893,10
385450,1350484,1
385450,924082,2
385450,1263850,3
385450,3869053,4
385450,3869953,5
385450,5285698,6
385450,1702744,7
385450,466360,8
385450,6768934,9
385450,1790278,10
386008,5304076,1
386008,1548277,2
386008,3849982,3
386008,3850054,4
386008,1579273,5
386008,1271590,6
386008,1593187,7
386008,6771472,8
386008,3829606,9
386008,3850243,10
389257,203929,1
389257,2916079,2
389257,6682435,3
389257,1546288,4
389257,6767926,5
389257,401569,6
389257,5324875,7
389257,502288,8
389257,401371,9
389257,3852799,10
390112,6721333,1
390112,1436164,2
390112,2100589,3
390112,6719605,4
390112,2100697,5
390112,4842799,6
390112,6772372,7
390112,1467142,8
390112,2100634,9
390112,1290472,10
390121,6736165,1
390121,3877855,2
390121,2978143,3
390121,403522,4
390121,516724,5
390121,5258455,6
390121,3881059,7
390121,5432983,8
390121,5783353,9
390121,3848020,10
390958,5262469,1
390958,1662298,2
390958,402226,3
390958,1626559,4
390958,5259013,5
390958,646576,6
390958,6678925,7
390958,3745186,8
390958,6775594,9
390958,5303293,10
391750,6749836,1
391750,6783019,2
391750,2094001,3
391750,3854140,4
391750,6753346,5
391750,6722332,6
391750,5280154,7
391750,1972744,8
391750,6781552,9
391750,403513,10
392371,967822,1
392371,4844293,2
392371,3846373,3
392371,856645,4
392371,1619539,5
392371,2093110,6
392371,6712243,7
392371,5076682,8
392371,934081,9
392371,4874173,10
392560,5304076,1
392560,1548277,2
392560,3849982,3
392560,3850054,4
392560,1579273,5
392560,1271590,6
392560,1593187,7
392560,6771472,8
392560,3829606,9
392560,3850243,10
394468,3733099,1
394468,1502998,2
394468,3751144,3
394468,5797051,4
394468,6756397,5
394468,3864940,6
394468,5229934,7
394468,6688051,8
394468,3697018,9
394468,5228602,10
395683,6719704,1
395683,4759090,2
395683,3478165,3
395683,1619377,4
395683,3695218,5
395683,5226829,6
395683,5285518,7
395683,5225830,8
395683,4764625,9
395683,6665317,10
396151,213073,1
396151,401443,2
396151,4758487,3
396151,253447,4
396151,570760,5
396151,709882,6
396151,4766623,7
396151,92392,8
396151,5228962,9
396151,2097349,10
401353,5304301,1
401353,401416,2
401353,252745,3
401353,6758998,4
401353,1707019,5
401353,522925,6
401353,252772,7
401353,5293609,8
401353,252700,9
401353,571390,10
401371,203929,1
401371,2916079,2
401371,6682435,3
401371,389257,4
401371,1546288,5
401371,6767926,6
401371,401569,7
401371,5324875,8
401371,502288,9
401371,3852799,10
401389,5304076,1
401389,1548277,2
401389,3849982,3
401389,3850054,4
401389,1579273,5
401389,1271590,6
401389,1593187,7
401389,6771472,8
401389,3829606,9
401389,3850243,10
401416,5304301,1
401416,252745,2
401416,6758998,3
401416,1707019,4
401416,522925,5
401416,252772,6
401416,5293609,7
401416,6755344,8
401416,252700,9
401416,571390,10
401443,213073,1
401443,4758487,2
401443,253447,3
401443,570760,4
401443,709882,5
401443,4766623,6
401443,92392,7
401443,3757192,8
401443,5228962,9
401443,2097349,10
401452,6736210,1
401452,4756021,2
401452,1055275,3
401452,5273566,4
401452,6667819,5
401452,1978063,6
401452,6669997,7
401452,6663625,8
401452,6726895,9
401452,5274484,10
401479,1134025,1
401479,253042,2
401479,4767649,3
401479,4767190,4
401479,1182310,5
401479,4820200,6
401479,2013001,7
401479,6727300,8
401479,1763953,9
401479,6727309,10
401488,720394,1
401488,3869215,2
401488,4766929,3
401488,3871879,4
401488,5267878,5
401488,6730324,6
401488,2091301,7
401488,5049421,8
401488,10654972,9
401488,4761196,10
401506,5262469,1
401506,1662298,2
401506,402226,3
401506,1626559,4
401506,646576,5
401506,6678925,6
401506,390958,7
401506,3745186,8
401506,6775594,9
401506,5303293,10
401533,2894623,1
401533,5131609,2
401533,3865174,3
401533,5295211,4
401533,3865012,5
401533,5295382,6
401533,5130376,7
401533,3745690,8
401533,6712567,9
401533,6744139,10
401551,1134025,1
401551,253042,2
401551,4767649,3
401551,4767190,4
401551,1182310,5
401551,4820200,6
401551,2013001,7
401551,6727300,8
401551,1763953,9
401551,6727309,10
401560,4767541,1
401560,5279785,2
401560,5288353,3
401560,2096548,4
401560,2096503,5
401560,3856264,6
401560,1019104,7
401560,4769584,8
401560,3470812,9
401560,6724321,10
401569,203929,1
401569,2916079,2
401569,6682435,3
401569,389257,4
401569,1546288,5
401569,6767926,6
401569,5324875,7
401569,502288,8
401569,401371,9
401569,3852799,10
401587,1876381,1
401587,592702,2
401587,10654135,3
401587,252799,4
401587,5225857,5
401587,53611,6
401587,3696298,7
401587,6021556,8
401587,3470398,9
401587,6731719,10
401596,5227783,1
401596,606571,2
401596,612691,3
401596,600280,4
401596,1033234,5
401596,563542,6
401596,6764119,7
401596,5228080,8
401596,6781840,9
401596,597679,10
401677,262456,1
401677,6734140,2
401677,6732583,3
401677,3859414,4
401677,6725869,5
401677,10657033,6
401677,6659908,7
401677,5276518,8
401677,3855292,9
401677,6722260,10
401731,3733099,1
401731,1502998,2
401731,3751144,3
401731,5797051,4
401731,6756397,5
401731,3864940,6
401731,5229934,7
401731,6688051,8
401731,3697018,9
401731,5228602,10
401740,2808808,1
401740,92356,2
401740,609253,3
401740,2096008,4
401740,4765444,5
401740,6786916,6
401740,2092030,7
401740,2963851,8
401740,3469822,9
401740,6664372,10
401758,4767541,1
401758,5279785,2
401758,5288353,3
401758,2096548,4
401758,2096503,5
401758,3856264,6
401758,1019104,7
401758,4769584,8
401758,3470812,9
401758,6724321,10
401767,806029,1
401767,2728663,2
401767,10654585,3
401767,5290126,4
401767,5288506,5
401767,6770797,6
401767,3852925,7
401767,421882,8
401767,466702,9
401767,2726413,10
401776,5227783,1
401776,606571,2
401776,612691,3
401776,600280,4
401776,1033234,5
401776,563542,6
401776,6764119,7
401776,5228080,8
401776,6781840,9
401776,597679,10
401848,70810,1
401848,3662071,2
401848,20743,3
401848,423961,4
401848,4756246,5
401848,2100022,6
401848,6713584,7
401848,1705777,8
401848,672505,9
401848,2775364,10
401857,4768738,1
401857,725947,2
401857,155743,3
401857,423475,4
401857,156067,5
401857,4768180,6
401857,6777331,7
401857,6725896,8
401857,440062,9
401857,465010,10
401884,806029,1
401884,2728663,2
401884,10654585,3
401884,5290126,4
401884,5288506,5
401884,6770797,6
401884,3852925,7
401884,401767,8
401884,421882,9
401884,2726413,10
401893,52927,1
401893,3879709,2
401893,6701515,3
401893,626218,4
401893,1520080,5
401893,404215,6
401893,6749197,7
401893,379879,8
401893,1779316,9
401893,5267590,10
401902,1168054,1
401902,1651228,2
401902,3853807,3
401902,5268598,4
401902,6712666,5
401902,6754606,6
401902,6751456,7
401902,6778276,8
401902,604438,9
401902,6774325,10
401920,4768738,1
401920,725947,2
401920,155743,3
401920,423475,4
401920,156067,5
401920,4768180,6
401920,6777331,7
401920,6725896,8
401920,440062,9
401920,465010,10
401938,4769674,1
401938,6664921,2
401938,5229214,3
401938,3864706,4
401938,10659454,5
401938,3855751,6
401938,5262730,7
401938,402838,8
401938,4766461,9
401938,5227360,10
402136,3863383,1
402136,1714453,2
402136,5323867,3
402136,6757567,4
402136,1694221,5
402136,252781,6
402136,2907421,7
402136,720358,8
402136,3881086,9
402136,5260570,10
402154,5316919,1
402154,3809041,2
402154,10656484,3
402154,6689176,4
402154,4782652,5
402154,4824871,6
402154,6731791,7
402154,678013,8
402154,6673417,9
402154,5280325,10
402217,5304076,1
402217,1548277,2
402217,3849982,3
402217,3850054,4
402217,1579273,5
402217,1271590,6
402217,1593187,7
402217,6771472,8
402217,3829606,9
402217,3850243,10
402226,5262469,1
402226,1662298,2
402226,1626559,3
402226,5259013,4
402226,646576,5
402226,6678925,6
402226,390958,7
402226,3745186,8
402226,6775594,9
402226,5303293,10
402253,4887610,1
402253,3851782,2
402253,6756010,3
402253,6683776,4
402253,5268841,5
402253,1738006,6
402253,717622,7
402253,6705205,8
402253,6720748,9
402253,6656020,10
402280,5227783,1
402280,606571,2
402280,612691,3
402280,600280,4
402280,1033234,5
402280,563542,6
402280,6764119,7
402280,5228080,8
402280,6781840,9
402280,597679,10
402298,5316919,1
402298,3809041,2
402298,10656484,3
402298,402154,4
402298,6689176,5
402298,4782652,6
402298,4824871,7
402298,6731791,8
402298,678013,9
402298,6673417,10
402307,6694630,1
402307,3879520,2
402307,6705853,3
402307,6702451,4
402307,6737884,5
402307,6779878,6
402307,5164828,7
402307,6745579,8
402307,10657420,9
402307,98737,10
402316,1876381,1
402316,592702,2
402316,10654135,3
402316,252799,4
402316,5225857,5
402316,53611,6
402316,3696298,7
402316,6021556,8
402316,3470398,9
402316,6731719,10
402325,720394,1
402325,401488,2
402325,3869215,3
402325,4766929,4
402325,5267878,5
402325,6730324,6
402325,2091301,7
402325,5049421,8
402325,10654972,9
402325,4761196,10
402370,3161707,1
402370,6665092,2
402370,404971,3
402370,2096134,4
402370,1018141,5
402370,2099644,6
402370,2094694,7
402370,6756730,8
402370,4806106,9
402370,3659704,10
402613,5304076,1
402613,1548277,2
402613,3849982,3
402613,3850054,4
402613,1579273,5
402613,1271590,6
402613,1593187,7
402613,6771472,8
402613,3829606,9
402613,3850243,10
402640,5261578,1
402640,4767091,2
402640,2090320,3
402640,1643056,4
402640,4765525,5
402640,5323183,6
402640,5320636,7
402640,6739189,8
402640,4764850,9
402640,1569841,10
402802,5308126,1
402802,646711,2
402802,6706087,3
402802,6707203,4
402802,6706006,5
402802,3193243,6
402802,3854491,7
402802,6756838,8
402802,6759025,9
402802,6684694,10
402838,4769674,1
402838,6664921,2
402838,5229214,3
402838,3864706,4
402838,10659454,5
402838,3855751,6
402838,3866254,7
402838,5262730,8
402838,4766461,9
402838,5227360,10
402874,4763725,1
402874,4756444,2
402874,5268985,3
402874,5309296,4
402874,5229691,5
402874,2101543,6
402874,4764688,7
402874,5269309,8
402874,6742789,9
402874,803878,10
403351,3868918,1
403351,5280946,2
403351,5257978,3
403351,3866227,4
403351,6766126,5
403351,1059118,6
403351,6720946,7
403351,10661362,8
403351,5288263,9
403351,1157515,10
403387,5304238,1
403387,4930234,2
403387,4763428,3
403387,4756066,4
403387,385243,5
403387,6713566,6
403387,1953394,7
403387,6675190,8
403387,98719,9
403387,2786893,10
403423,6691507,1
403423,4767973,2
403423,5257771,3
403423,6749161,4
403423,3811696,5
403423,6718129,6
403423,3859036,7
403423,6735418,8
403423,6673039,9
403423,6691003,10
403477,1382119,1
403477,756448,2
403477,2097844,3
403477,631852,4
403477,2058361,5
403477,3693778,6
403477,6665074,7
403477,1062277,8
403477,4906141,9
403477,5329744,10
403513,6749836,1
403513,6783019,2
403513,2094001,3
403513,391750,4
403513,3854140,5
403513,6753346,6
403513,6722332,7
403513,5280154,8
403513,1972744,9
403513,6781552,10
403522,6736165,1
403522,3877855,2
403522,2978143,3
403522,516724,4
403522,5258455,5
403522,3881059,6
403522,5432983,7
403522,5783353,8
403522,3848020,9
403522,253357,10
403630,175399,1
403630,3733999,2
403630,6666298,3
403630,5262928,4
403630,4761619,5
403630,4764292,6
403630,4762618,7
403630,4762753,8
403630,6738874,9
403630,6784441,10
403639,5304076,1
403639,1548277,2
403639,3849982,3
403639,3850054,4
403639,1579273,5
403639,1271590,6
403639,1593187,7
403639,6771472,8
403639,3829606,9
403639,3850243,10
404008,5227783,1
404008,606571,2
404008,612691,3
404008,600280,4
404008,1033234,5
404008,563542,6
404008,6764119,7
404008,5228080,8
404008,6781840,9
404008,597679,10
404017,5290360,1
404017,6701479,2
404017,6702919,3
404017,3849028,4
404017,2103478,5
404017,2103523,6
404017,6688663,7
404017,2103298,8
404017,6688474,9
404017,5288776,10
404215,52927,1
404215,3879709,2
404215,6701515,3
404215,626218,4
404215,1520080,5
404215,304936,6
404215,6749197,7
404215,379879,8
404215,1779316,9
404215,5267590,10
404287,4760224,1
404287,5287606,2
404287,5319007,3
404287,5260588,4
404287,1565944,5
404287,6748828,6
404287,1147498,7
404287,10655179,8
404287,5313409,9
404287,6665920,10
404296,4756732,1
404296,6770914,2
404296,1278052,3
404296,4756039,4
404296,953260,5
404296,545821,6
404296,6783865,7
404296,6751141,8
404296,4771843,9
404296,4903567,10
404323,52927,1
404323,3879709,2
404323,6701515,3
404323,626218,4
404323,1520080,5
404323,404215,6
404323,6749197,7
404323,379879,8
404323,1779316,9
404323,5267590,10
404332,1876381,1
404332,592702,2
404332,10654135,3
404332,252799,4
404332,5225857,5
404332,53611,6
404332,3696298,7
404332,6021556,8
404332,3470398,9
404332,6731719,10
404386,5224489,1
404386,2107312,2
404386,4764598,3
404386,5261911,4
404386,5269939,5
404386,6704170,6
404386,5325775,7
404386,2107267,8
404386,5294095,9
404386,6736894,10
404413,5230267,1
404413,608128,2
404413,200311,3
404413,2093848,4
404413,6734473,5
404413,5456833,6
404413,468790,7
404413,463876,8
404413,6776449,9
404413,3759082,10
404467,5227783,1
404467,606571,2
404467,612691,3
404467,600280,4
404467,1033234,5
404467,563542,6
404467,6764119,7
404467,5228080,8
404467,6781840,9
404467,597679,10
404485,4756534,1
404485,1485682,2
404485,6717067,3
404485,3846391,4
404485,2096971,5
404485,3869800,6
404485,767023,7
404485,5260687,8
404485,4762069,9
404485,6757243,10
404566,4758865,1
404566,642841,2
404566,3153607,3
404566,6761779,4
404566,6778762,5
404566,5781571,6
404566,1578481,7
404566,303649,8
404566,153565,9
404566,473578,10
404737,5279542,1
404737,10643758,2
404737,1157497,3
404737,5280064,4
404737,3856993,5
404737,1177801,6
404737,5279524,7
404737,4766425,8
404737,6719371,9
404737,3857533,10
404755,10636162,1
404755,1963996,2
404755,2072158,3
404755,6730855,4
404755,2103541,5
404755,1947346,6
404755,4769836,7
404755,2015764,8
404755,2103226,9
404755,4759513,10
404971,3161707,1
404971,6665092,2
404971,402370,3
404971,2096134,4
404971,1018141,5
404971,2099644,6
404971,2094694,7
404971,6756730,8
404971,4806106,9
404971,3659704,10
405007,1195909,1
405007,5267194,2
405007,1277647,3
405007,6745183,4
405007,3881941,5
405007,3836311,6
405007,6785017,7
405007,6711415,8
405007,4756237,9
405007,5318278,10
409669,1266118,1
409669,5309674,2
409669,3855103,3
409669,1408372,4
409669,10646773,5
409669,5313364,6
409669,4755994,7
409669,6696277,8
409669,4767568,9
409669,2092741,10
409885,5227738,1
409885,4769323,2
409885,3850612,3
409885,2101507,4
409885,534202,5
409885,6764020,6
409885,5324056,7
409885,3869584,8
409885,4763491,9
409885,4757380,10
411154,497068,1
411154,5319574,2
411154,2970799,3
411154,3865156,4
411154,2091058,5
411154,4760503,6
411154,3715351,7
411154,5275276,8
411154,509704,9
411154,1051459,10
411811,6746452,1
411811,5258392,2
411811,2105881,3
411811,10658887,4
411811,3851854,5
411811,2285962,6
411811,2095234,7
411811,6676918,8
411811,1865158,9
411811,4864651,10
413710,1122118,1
413710,6777457,2
413710,1620187,3
413710,504862,4
